	hin	eng	hin_id	eng_id	hin_gloss	eng_gloss	hin_ex	eng_ex	ign
11833	ब_4	befool_2	24172	2576349	वर्तमान मैसिडोनिया की राजधानी	['make a fool or dupe of']	"""स्कोपजे में मदर टरेसा का जन्म हुआ था ।"""	[]	True
11834	ब_4	befool_2	2426	2576349	मन का वह भाव जो किसी नई, विलक्षण या असाधारण बात को देखने, सुनने या ध्यान में आने से उत्पन्न होता है	['make a fool or dupe of']	"""आश्चर्य की बात यह है कि इतनी बड़ी ख़बर सुनकर भी उन्होनें कोई प्रतिक्रिया नहीं की ।"""	[]	True
11835	ब_4	befool_2	2499	2576349	जो सुडौल न हो	['make a fool or dupe of']	"""वक्राचार्य का शरीर बेडौल है ।"""	[]	True
11836	ब_4	befool_2	2500	2576349	जो विशेष लक्षण से युक्त हो	['make a fool or dupe of']	"""मत्स्यनारी एक विलक्षण जीव है ।"""	[]	True
11837	ब_4	befool_2	2527	2576349	साधारण या नियत से अधिक समय	['make a fool or dupe of']	"""मुझे यहाँ आने में देर हो जाए हो चिंता मत करना ।"""	[]	True
11838	ब_4	befool_2	253	2576349	किसी व्यक्ति,वस्तु आदि के वास्तविक नाम से भिन्न कोई दूसरा नाम जिससे वह प्रसिद्ध हो या पुकारा जाता हो	['make a fool or dupe of']	"""कवि रामधारी सिंह अपने उपनाम दिनकर से प्रसिद्ध हैं । / कुछ लोग अपने वास्तविक नाम की अपेक्षा उर्फ से ज्यादा प्रसिद्ध होते हैं ।"""	[]	True
11839	ब_4	befool_2	25548	2576349	जिसमें विलंब न हो या बिना विलंब का	['make a fool or dupe of']	"""अविलंब वार्तालाप से इस समस्या का समाधान निकाला जा सकता है ।"""	[]	True
11840	ब_4	befool_2	25594	2576349	किसी सतह के ईकाई क्षेत्रफल पर लगने वाला बल	['make a fool or dupe of']	"""वायुमंडल का दबाव नापने के लिए दाबमापी यंत्र का प्रयोग किया जाता है ।"""	[]	True
11841	ब_4	befool_2	25956	2576349	मानवकृत वह वृत्त जिस पर विश्व का मानचित्र बना होता है	['make a fool or dupe of']	"""गुरुजी ग्लोब दिखाकर महासागरों की स्थिति बता रहे हैं ।"""	[]	True
11842	ब_4	befool_2	2620	2576349	शीघ्रता से या बिना विलम्ब किए	['make a fool or dupe of']	"""कक्षा कार्य जल्दी करोगे तो मैं तुम्हें घुमाने ले जाऊँगी । / डॉक्टर जल्द आपके घर पहुँच जाएँगे ।"""	[]	True
