	conc_label_wx	conc_label_utf	conc_in_eng	mrs_conc
358	-aka_1	-अक_1	suffix_1	_suffix_n_1
359	akaja-_1	अकज-_1	die_1	_die_v_1
360	akadZa_1	अकड़_1	stiffness_1	_stiffness_n_1
361	akadZa-bAI_1	अकड़-बाई_1	convulsions_1	_convulsions/NNS_u_unknown
362	akadZa_2	अकड़_2	shrivel_1	udef_q
363	akadZa_3	अकड़_3	shrivel_2	_shrivel/NN_u_unknown
364	akadZA_1	अकड़ा_1	distress_1	udef_q
365	akadZA_2	अकड़ा_2	distress_2	_distress_n_1
366	akadZA_3	अकड़ा_3	impede_1	udef_q
367	akadZA_4	अकड़ा_4	impede_2	_impede/NN_u_unknown
368	akaWiwa_5	अकथित_5	unspoken_1	_speak_v_to
369	akaWiwa_6	अकथित_6	unspoken_2	parg_d
370	akaWiwa_7	अकथित_7	unspoken_3	_un-_a_rvrs
371	akaWya_1	अकथ्य_1	inexpressible_1	_inexpressible/JJ_u_unknown
372	akabaka_1	अकबक_1	chatter_1	_chatter_n_1
373	akabarI_1	अकबरी_1	f_3	named
374	akara_1	अकर_1	useless_1	_useless_a_1
375	akarA_1	अकरा_1	genuine_1	_genuine_a_1
376	akarI_1	अकरी_1	dearth_1	_dearth_n_1
377	akarma_3	अकर्म_3	wickedness_1	_wickedness/NN_u_unknown
378	akarma_4	अकर्म_4	sin_1	_sin_n_1
379	akarmaka_1	अकर्मक_1	intransitive_1	_intransitive_a_1
380	akarmaNyawA_4	अकर्मण्यता_4	uselessness_1	_uselessness/NN_u_unknown
381	akarmI_1	अकर्मी_1	sinner_1	_sinner_n_1
382	akalaMka_1	अकलंक_1	guiltless_1	_guiltless/JJ_u_unknown
383	akalaMkawA_1	अकलंकता_1	spotlessness_1	_spotlessness/NN_u_unknown
384	akalaMkawA_2	अकलंकता_2	purity_1	_purity_n_1
385	akalpiwa_2	अकल्पित_2	real_1	_real_a_1
386	akZavAma_1	अक़वाम_1	peoples_1	_people_n_of
387	akZavAma_2	अक़वाम_2	nations_1	_nation_n_of
388	akZavAma_3	अक़वाम_3	communities_1	_community_n_of
389	akasIra_1	अकसीर_1	treatment_1	_treatment_n_of
390	akasmAw_4	अकस्मात्_4	suddenly_1	_sudden_a_1
391	akasmAw_5	अकस्मात्_5	unexpectedly_1	_unexpected_a_1
392	akAja_2	अकाज_2	damage_1	_damage_n_to
393	akAjI_1	अकाजी_1	obstructive_1	_obstructive/NN_u_unknown
394	akAraNa_9	अकारण_9	causeless_1	_causeless/JJ_u_unknown
395	akAraNa_10	अकारण_10	useless_2	_useless_a_1
396	akAraNa_11	अकारण_11	senseless_1	_senseless_a_for
397	akAraNa_12	अकारण_12	spontaneous_1	_spontaneous_a_1
398	akAraWa_4	अकारथ_4	unprofitable_1	_unprofitable/JJ_u_unknown
399	akAraWa+kara_1	अकारथ+कर_1	mar_1	proper_q
400	akAraWa+kara_2	अकारथ+कर_2	mar_2	mofy
401	akAla_4	अकाल_4	drought_1	udef_q
402	akAla_5	अकाल_5	drought_2	_drought_n_1
403	akiMcana_3	अकिंचन_3	povertystricken_1	_povertystricken/JJ_u_unknown
404	akIrwikara_1	अकीर्तिकर_1	shameful_1	_shameful_a_1
405	akuMTa_1	अकुंठ_1	sharp_1	proper_q
406	akuMTa_2	अकुंठ_2	sharp_2	named
407	akuMTa_3	अकुंठ_3	active_1	_active_a_1
408	akulAhata_1	अकुलाहट_1	aversion_1	_aversion_n_to
409	akuSala_3	अकुशल_3	unlucky_1	_unlucky_a_1
410	akuSala_4	अकुशल_4	inauspicious_1	_inauspicious/JJ_u_unknown
411	akqwajFawA_1	अकृतज्ञता_1	ingratitude_1	_ingratitude/NN_u_unknown
412	akqwya_1	अकृत्य_1	wrongful_1	_wrongful_a_1
413	akelA_6	अकेला_6	sole_1	_sole_n_1
414	akelA-xukelA_1	अकेला-दुकेला_1	lonely_1	_lonely_a_1
415	akelApana_5	अकेलापन_5	singularity_1	_singularity/NN_u_unknown
416	akOdZA_1	अकौड़ा_1	reg_2	_reg/NN_u_unknown
417	-akkadZa_1	-अक्कड़_1	suffix_2	_suffix_n_1
418	akKadZa_1	अक्खड़_1	rough_1	_rough_a_1
419	akKadZa_2	अक्खड़_2	boorish_1	_boorish/JJ_u_unknown
420	akKadZa_3	अक्खड़_3	haughty_1	_haughty/JJ_u_unknown
421	akKadZa_4	अक्खड़_4	truculent_1	_truculent/JJ_u_unknown
422	akKadZapana_1	अक्खड़पन_1	selfwill_1	_selfwill/NN_u_unknown
423	akKadZapana_2	अक्खड़पन_2	haughtiness_1	_haughtiness_n_1
424	akKadZapana_3	अक्खड़पन_3	truculence_1	_truculence_n_1
425	akrUra_1	अक्रूर_1	gentle_1	_gentle_a_1
426	akZla_1	अक़्ल_1	intelligent_1	_intelligent_a_1
427	akZla+kA+pUrA_1	अक़्ल+का+पूरा_1	iron_1	_iron_n_1
428	akZla+KZarca+kara_1	अक़्ल+ख़र्च+कर_1	ponder_1	_ponder_v_1
429	akZla+para_1	अक़्ल+पर_1	stupefied_1	_stupefied/NN_u_unknown
430	akZla+se+bAhara_1	अक़्ल+से+बाहर_1	unreasonable_1	subord
431	akZla+se+bAhara_2	अक़्ल+से+बाहर_2	unreasonable_2	_unreasonable_a_for
432	akZla+se+bAhara_3	अक़्ल+से+बाहर_3	nonsensical_1	subord
433	akZla+se+bAhara_4	अक़्ल+से+बाहर_4	nonsensical_2	_nonsensical/JJ_u_unknown
434	akZla+xUra_1	अक़्ल+दूर_1	unreasonable_3	subord
435	akZla+xUra_2	अक़्ल+दूर_2	unreasonable_4	_unreasonable_a_for
436	akZlamaMxa_1	अक़्लमंद_1	intelligent_2	_intelligent_a_1
437	akRa_2	अक्ष_2	axle_1	_axle_n_1
438	akRa_3	अक्ष_3	yoke_1	_yoke_n_1
439	'akRawa-wilaka_1	'अक्षत-तिलक_1	brahman_1	_brahman/NN_u_unknown
440	akRaya_4	अक्षय_4	external_1	_external_a_1
441	akRaya_5	अक्षय_5	permanent_1	_permanent_a_1
442	akRaya_6	अक्षय_6	durable_1	_durable_a_1
443	akRaya-koSa_1	अक्षय-कोश_1	safe_1	_safe_n_1
444	akRayawA_1	अक्षयता_1	durability_1	_moderation_n_1
445	akRara_4	अक्षर_4	imperishable_1	_imperishable/JJ_u_unknown
446	akRara-jFAna_1	अक्षर-ज्ञान_1	literacy_1	_literacy_n_1
447	akRara-mAlA_1	अक्षर-माला_1	syllabary_1	_syllabary/NN_u_unknown
448	akRarOtI_1	अक्षरौटी_1	syllabary_2	_syllabary/NN_u_unknown
449	akRarOtI_2	अक्षरौटी_2	alphabet_1	_alphabet_n_1
450	akRarOtI_3	अक्षरौटी_3	handwriting_1	_handwriting_n_1
451	akRIya_1	अक्षीय_1	axial_1	_axial_a_1
452	akRema_1	अक्षेम_1	misfortune_1	udef_q
453	akRema_2	अक्षेम_2	misfortune_2	_misfortune_n_1
454	akRema_3	अक्षेम_3	unfortunate_1	_unfortunate_a_1
455	akRoni_1	अक्षोनि_1	army_1	_army_n_of
456	aksa_3	अक्स_3	reverse_1	_reverse_n_of
457	aKaMda_4	अखंड_4	unbroken_1	_unbroken_a_1
458	aKaMda_5	अखंड_5	unlimited_1	_unlimited_a_1
459	aKaMda_6	अखंड_6	indestructible_1	_indestructible/JJ_u_unknown
460	aKaMdawA_4	अखंडता_4	entirety_1	_entirety_n_1
461	aKaMdanIya_6	अखंडनीय_6	incontestable_1	_incontestable/JJ_u_unknown
462	aKaja-axAvawa_1	अखज-अदावत_1	hostility_1	_hostility_n_1
463	aKaja-axAvawa_2	अखज-अदावत_2	illwill_1	_illwill/NN_u_unknown
464	aKadZAnA_1	अखड़ाना_1	rude_1	_user_n_of
465	aKZabAra_1	अख़बार_1	reporter_1	_reporter_n_of
466	aKZabAra-navIsa_1	अख़बार-नवीस_1	journalist_1	_journalist_n_1
467	aKZabAra-navIsa˚I_1	अख़बार-नवीस˚ई_1	journalism_1	_journalism_n_1
468	aKaya-wIja_1	अखय-तीज_1	m_4	_meter_n_1
469	aKZalAkZa_1	अख़लाक़_1	morals_1	_moral_n_1
470	aKZalAkZa_2	अख़लाक़_2	ethics_1	_ethics_n_1
471	aKZalAkZa_3	अख़लाक़_3	friendliness_1	_friendliness_n_to-towards
472	aKAdZA_1	अखाड़ा_1	arena_1	_arena_n_1
473	aKAdZA_2	अखाड़ा_2	band_1	_band_n_1
474	aKAdZA_3	अखाड़ा_3	group_1	_group_n_of
475	aKAdZA+garama+honA_1	अखाड़ा+गरम+होना_1	bustling_1	_bustle_v_1
476	aKAdZA+garama+honA_2	अखाड़ा+गरम+होना_2	bustling_2	nominalization
477	aKAdZA+jama_1	अखाड़ा+जम_1	assemble_1	_assemble_v_1
478	aKAdZA+aKAdZebAjZa_1	अखाड़ा+अखाड़ेबाज़_1	wrestler_1	_wrestler/NN_u_unknown
479	aKAdZA+aKAdZebAjZa_2	अखाड़ा+अखाड़ेबाज़_2	athlete_1	_athlete_n_1
480	aKAdZA+aKAdZebAjZa_3	अखाड़ा+अखाड़ेबाज़_3	manoeuvrer_1	_manoeuvrer/NN_u_unknown
481	aKAdZA+aKAdZebAjZa˚I_1	अखाड़ा+अखाड़ेबाज़˚ई_1	wrestling_1	_wrestle_v_1
482	aKAdZA+aKAdZebAjZa˚I_2	अखाड़ा+अखाड़ेबाज़˚ई_2	wrestling_2	nominalization
483	aKAdZA+aKAdZebAjZa˚I_3	अखाड़ा+अखाड़ेबाज़˚ई_3	manoeuvring_1	_manoeuvring/NN_u_unknown
484	aKadZiyA_1	अखड़िया_1	intriguer_1	_intriguer/NN_u_unknown
485	aKZwiyAra_1	अख़्तियार_1	power_1	_greed_n_1
486	aKZwiyAra_2	अख़्तियार_2	jurisdiction_1	_jurisdiction_n_1
487	aKZwiyAra_3	अख़्तियार_3	option_1	_option_n_1
488	aKZwiyAra_4	अख़्तियार_4	preference_1	_preference_n_for
489	aKZwiyAra+kara_1	अख़्तियार+कर_1	choose_1	_choose_v_from
490	aKZwiyAra+kara_2	अख़्तियार+कर_2	elect_1	_elect_a_1
491	aKZwiyAra+kara_3	अख़्तियार+कर_3	accept_1	_accept_v_1
492	aKZwiyAra+kara_4	अख़्तियार+कर_4	adopt_1	_adopt_v_1
493	aKZwiyAra+kA_1	अख़्तियार+का_1	activity_1	_activity_n_1
494	aKyAwa_1	अख्यात_1	unknown_1	_unknown_a_1
495	agadZa-bagadZa_1	अगड़-बगड़_1	confused_1	_confused_a_about
496	agadZa-bagadZa_2	अगड़-बगड़_2	jumbled_1	_jumble_v_1
497	agadZa-bagadZa_3	अगड़-बगड़_3	jumbled_2	parg_d
498	agadZa-bagadZa_4	अगड़-बगड़_4	worthless_1	_worthless_a_to
499	agadZa-bagadZa_5	अगड़-बगड़_5	junk_1	udef_q
500	agadZa-bagadZa_6	अगड़-बगड़_6	junk_2	_junk_n_1
501	agaNiwa_3	अगणित_3	uncounted_1	_count_v_1
502	agaNiwa_4	अगणित_4	uncounted_2	parg_d
503	agaNiwa_5	अगणित_5	uncounted_3	_un-_a_rvrs
504	agaNya_1	अगण्य_1	innumerable_1	_innumerable_a_1
505	agawa_1	अगत_1	plight_1	_plight/NN_u_unknown
506	agawi_3	अगति_3	motionlessness_1	_motionlessness/JJ_u_unknown
507	agawi_4	अगति_4	inertness_1	_inertness/JJ_u_unknown
508	agawi_5	अगति_5	inert_1	_inert_a_1
509	agamya_2	अगम्य_2	incomprehensible_1	_incomprehensible_a_1
510	agamya_3	अगम्य_3	impenetrable_1	_impenetrable_a_1
511	agamya_4	अगम्य_4	unfathomable_1	_unfathomable/JJ_u_unknown
512	agara-magara_3	अगर-मगर_3	evasion_1	_evasion/NN_u_unknown
513	agara-magara_4	अगर-मगर_4	prevarication_1	_prevarication/NN_u_unknown
514	agara-magarakara_1	अगर-मगरकर_1	argue_1	_argue_v_with
515	agara-magarakara_2	अगर-मगरकर_2	hesitate_1	_hesitate_v_1
516	agalA_5	अगला_5	former_1	_former_n_1
517	agalA_6	अगला_6	last_2	_last_n_1
518	agalA_7	अगला_7	old_1	_old_n_1
519	agalA_8	अगला_8	future_1	_future_n_1
520	agalA_9	अगला_9	chief_1	_chief_n_1
521	agalA_10	अगला_10	descendants_1	_descendant_n_1
522	agalA_11	अगला_11	posterity_1	_posterity/NN_u_unknown
523	agalA+agale+jZamAne+kA_1	अगला+अगले+ज़माने+का_1	straightforward_1	_straightforward_a_1
524	agavAdZA_1	अगवाड़ा_1	front_1	_front_n_1
525	agavAnI_2	अगवानी_2	welcome_1	_welcome_n_1
526	agavAnI_3	अगवानी_3	forerunner_1	_forerunner_n_1
527	agAU_3	अगाऊ_3	advanced_1	_advanced_a_1
528	agAdZI_1	अगाड़ी_1	advance_1	_advance_n_of
529	agAXawA_1	अगाधता_1	bottomlessness_1	_bottomlessness/NN_u_unknown
530	agAXawA_2	अगाधता_2	profundity_1	_profundity/NN_u_unknown
531	agiyA_1	अगिया_1	burn_1	_burn_v_1
532	agiyA_2	अगिया_2	bake_1	_bake_v_1
533	aguA_5	अगुआ_5	matchmaker_1	_matchmaker/NN_u_unknown
534	aguNa_1	अगुण_1	unqualified_1	_qualify_v_for
535	aguNa_2	अगुण_2	unqualified_2	parg_d
536	aguNa_3	अगुण_3	unqualified_3	_un-_a_rvrs
537	aguNa_4	अगुण_4	fault_1	udef_q
538	aguNa_5	अगुण_5	fault_2	_fault_n_1
539	aguNa_6	अगुण_6	vice_1	udef_q
540	aguNa_7	अगुण_7	vice_2	_vice_n_1
541	aguvA_1	अगुवा_1	see_2	_see_n_1
542	agUDZa_1	अगूढ़_1	manifest_1	_manifest_a_1
543	Agota-_1	आगोट-_1	check_1	_check_v_1
544	agora_1	अगोर_1	watch_1	_watch_v_1
545	agni-kAMda_1	अग्नि-कांड_1	conflagration_1	_conflagration/NN_u_unknown
546	agni-kriyA_1	अग्नि-क्रिया_1	cremation_1	_cremation/NN_u_unknown
547	agni-jvAlA_1	अग्नि-ज्वाला_1	flame_1	_flame_n_1
548	agni-xAha_1	अग्नि-दाह_1	cremation_2	_cremation/NN_u_unknown
549	agni-xAha_2	अग्नि-दाह_2	torment_1	_torment_n_1
550	agni-SAmaka_1	अग्नि-शामक_1	fireextinguisher_1	_fireextinguisher/NN_u_unknown
551	agni+agnyASaya_1	अग्नि+अग्न्याशय_1	pancreas_1	_pancreas/NN_u_unknown
552	agra_4	अग्र_4	prior_1	_prior_a_1
553	agra_5	अग्र_5	prominent_1	_prominent_a_1
554	agra_6	अग्र_6	beginning_1	_commend_v_on
555	agra_7	अग्र_7	beginning_2	parg_d
556	agra-gAmI_1	अग्र-गामी_1	preceding_1	_precede_v_1
557	agra-gAmI_2	अग्र-गामी_2	leading_2	_lead_v_1
558	agraja_1	अग्रज_1	elder_1	_old_a_1
559	agraja_2	अग्रज_2	elder_2	comp
560	agrasara_1	अग्रसर_1	preceding_2	_precede_v_1
561	agrasara_2	अग्रसर_2	progressive_1	_progressive_a_1
562	agrasara_3	अग्रसर_3	beginning_3	_begin_v_1
563	agrasara˚wA_1	अग्रसर˚ता_1	f_4	named
564	agrasAraNa_1	अग्रसारण_1	forwarding_1	_forward_v_1
565	agrasAraNa_2	अग्रसारण_2	forwarding_2	nominalization
566	agraNI_2	अग्रणी_2	advanced_2	_advanced_a_1
567	agrAhya_1	अग्राह्य_1	unacceptable_1	_unacceptable_a_1
568	agrAhya_2	अग्राह्य_2	unwelcome_1	_unwelcome_a_1
569	agrAhya_3	अग्राह्य_3	inadmissible_1	_inadmissible_a_1
570	agrima_5	अग्रिम_5	early_1	loc_nonsp
571	agrima_6	अग्रिम_6	early_2	time_n
572	agrima_7	अग्रिम_7	early_3	def_implicit_q
573	agrima_8	अग्रिम_8	early_4	_early_a_1
574	agrima_9	अग्रिम_9	prior_2	_prior_a_1
575	agrima_10	अग्रिम_10	forthcoming_1	_forthcoming_a_1
576	agrima_11	अग्रिम_11	advanced_3	_advanced_a_1
577	aGa_2	अघ_2	guilt_1	_guilt_n_1
578	aGa_3	अघ_3	suffering_1	_suffering_n_1
579	aGanASaka_1	अघनाशक_1	sindestroying_1	_sindestroying/VBG_u_unknown
580	aGatiwa_1	अघटित_1	unprecedented_1	_unprecedented_a_1
581	aGatiwa_2	अघटित_2	unworthy_1	_unworthy_a_of
582	aGAI_1	अघाई_1	surfeit_1	_surfeit_n_1
583	aGAI_2	अघाई_2	fulness_1	_fulness/NN_u_unknown
584	aGAnA_1	अघाना_1	sated_1	_sated/VBN_u_unknown
585	aGAnA_2	अघाना_2	sated_2	parg_d
586	aGora_1	अघोर_1	fine_1	_fine_a_for
587	aGora_2	अघोर_2	fearsome_1	_fearsome_a_1
588	aGorIpana_1	अघोरीपन_1	uncleanness_1	_uncleanness/NN_u_unknown
589	aGorIpana_2	अघोरीपन_2	greed_1	_greed_n_1
590	aGoRa_1	अघोष_1	noiseless_1	_noiseless/JJ_u_unknown
591	acaMda_1	अचंड_1	tractable_1	_tractable_a_1
592	acaMBA+kara_1	अचंभा+कर_1	marvel_1	_marvel_v_1
593	acakacAhata_1	अचकचाहट_1	start_1	_start_n_1
594	acakacAhata_2	अचकचाहट_2	shock_1	_shock_n_1
595	acakRu_1	अचक्षु_1	blind_1	_blind_a_1
596	acapalApana_1	अचपलापन_1	restlessness_1	_restlessness/NN_u_unknown
597	acapalI_1	अचपली_1	flirtatiousness_1	_flirtatiousness/NN_u_unknown
598	acaraja_4	अचरज_4	wonderful_1	_wonderful_a_for
599	acarA_1	अचरा_1	hem_1	_hem_n_1
600	acala_9	अचल_9	fixed_1	_fixed_a_1
601	acala_10	अचल_10	constant_1	_constant_a_1
602	acalA_1	अचला_1	earth_1	_earth_n_1
603	acavA_1	अचवा_1	sip_1	_sip_v_1
604	acAMcaka_1	अचांचक_1	19c_1	proper_q
605	acAMcaka_2	अचांचक_2	19c_2	named
606	acAra_2	अचार_2	pickle_1	_pickle_n_1
607	aciMwa_1	अचिंत_1	heedless_1	_heedless/JJ_u_unknown
608	aciMwA_1	अचिंता_1	disregard_1	_presenter_n_1
609	aciMwya_1	अचिंत्य_1	unimaginable_1	_unimaginable_a_to
610	acira_2	अचिर_2	soon_1	loc_nonsp
611	acira_3	अचिर_3	soon_2	time_n
612	acira_4	अचिर_4	soon_3	def_implicit_q
613	acira_5	अचिर_5	soon_4	_soon_p
614	acewa_3	अचेत_3	fainting_1	_faint_v_1
615	acewa_4	अचेत_4	inert_2	_inert_a_1
616	acewa_5	अचेत_5	inattentive_1	_inattentive/JJ_u_unknown
617	acewa_6	अचेत_6	stup_1	_stup/JJ_u_unknown
618	acewana_3	अचेतन_3	subconscious_1	_subconscious_a_1
619	acewanawA_1	अचेतनता_1	unconsciousness_1	_unconsciousness/NN_u_unknown
620	acewapanA_1	अचेतपना_1	obliviousness_1	_forgetfulness_n_1
621	acewapanA_2	अचेतपना_2	inattention_1	_inattention/NN_u_unknown
622	aceRta_1	अचेष्ट_1	inert_3	_inert_a_1
623	acEna_1	अचैन_1	restless_1	_restless_a_1
624	acCa_1	अच्छ_1	rosary_1	_rosary/NN_u_unknown
625	acCara_1	अच्छर_1	letter_2	_letter_n_of
626	acCara_2	अच्छर_2	character_1	_character_n_1
627	acCA_9	अच्छा_9	healthy_1	_healthy_n_1
628	acCA_10	अच्छा_10	healthy_2	_healthy_n_1
629	acCA_11	अच्छा_11	fit_1	_fit_n_of
630	acCA_12	अच्छा_12	kind_1	_kind_n_of-n
631	acCA_13	अच्छा_13	wellbehaved_1	_wellbehaved/NN_u_unknown
632	acCA+kara_1	अच्छा+कर_1	cure_1	udef_q
633	acCA+kara_2	अच्छा+कर_2	cure_2	_cure_n_1
634	acCA+acCI+katanA_1	अच्छा+अच्छी+कटना_1	time_1	_time_n_of
635	acCA+acCI+waraha_1	अच्छा+अच्छी+तरह_1	adequately_1	_adequate_a_1
636	acCA+acCI+waraha_2	अच्छा+अच्छी+तरह_2	abundantly_1	_abundant_a_1
637	acCA+se_1	अच्छा+से_1	well_1	_well_a_1
638	acCA+se_2	अच्छा+से_2	abundantly_2	_abundant_a_1
639	acCAI_5	अच्छाई_5	beauty_1	_beauty_n_1
640	acCAI_6	अच्छाई_6	use_1	_use_n_of
641	acCAI_7	अच्छाई_7	advantage_1	_advantage_n_1
642	acCApana_2	अच्छापन_2	quality_1	_quality_n_1
643	acyuwa_4	अच्युत_4	permanent_2	_permanent_a_1
644	acyuwa_5	अच्युत_5	immortal_1	_immortal_a_1
645	acyuwa_6	अच्युत_6	eternal_1	_eternal_a_1
646	aCa-_1	अछ-_1	be_1	ellipsis_ref
647	aCa-_2	अछ-_2	remain_1	_remain_v_1
648	aCawa_1	अछत_1	crownless_1	_crownless/JJ_u_unknown
649	aCUwA_3	अछूता_3	virgin_1	_virgin_n_1
650	aCexa_1	अछेद_1	indivisible_1	_indivisible_a_1
651	aCeha_1	अछेह_1	indivisible_2	_indivisible_a_1
652	aMjata_1	अंजट_1	agent_1	_agent_n_of
653	ajaguwa_1	अजगुत_1	strange_1	_strange_a_to
654	ajanabI_5	अजनबी_5	foreigner_1	_foreigner_n_1
655	ajanabIpana_1	अजनबीपन_1	strangeness_1	_strangeness/NN_u_unknown
656	ajanma_1	अजन्म_1	unborn_1	_unborn_a_1
657	ajanma_2	अजन्म_2	unbegotten_1	_beget_v_1
658	ajanma_3	अजन्म_3	unbegotten_2	parg_d
659	ajanma_4	अजन्म_4	unbegotten_3	_un-_a_rvrs
660	ajanmA_1	अजन्मा_1	unbegotten_4	_beget_v_1
661	ajanmA_2	अजन्मा_2	unbegotten_5	parg_d
662	ajanmA_3	अजन्मा_3	unbegotten_6	_un-_a_rvrs
663	ajaba_3	अजब_3	astonishment_1	_astonishment_n_1
664	ajZamawa_1	अज़मत_1	grandeur_1	_grandeur_n_1
665	ajamUxa_1	अजमूद_1	celery_1	_celery_n_1
666	ajaya_1	अजय_1	unvanquished_1	_unvanquished/VBN_u_unknown
667	ajaya_2	अजय_2	unvanquished_2	parg_d
668	ajaya_3	अजय_3	defeat_1	udef_q
669	ajaya_4	अजय_4	defeat_2	_defeat_n_1
670	ajala_1	अजल_1	death_4	_death_n_1
671	ajala_2	अजल_2	waterless_1	_waterless/JJ_u_unknown
672	ajaswra_3	अजस्त्र_3	unbroken_2	_unbroken_a_1
673	ajAwa_2	अजात_2	undeveloped_1	_develop_v_cause
674	ajAwa_3	अजात_3	undeveloped_2	parg_d
675	ajAwa_4	अजात_4	undeveloped_3	_un-_a_rvrs
676	ajAna_4	अजान_4	unknowing_1	_know_v_1
677	ajAna_5	अजान_5	unknowing_2	_un-_a_rvrs
678	ajAnapana_1	अजानपन_1	ignorance_1	_ignorance_n_of
679	ajAnapana_2	अजानपन_2	innocence_1	_innocence_n_1
680	ajAnapana_3	अजानपन_3	foolishness_1	_foolishness/NN_u_unknown
681	ajZAba_1	अज़ाब_1	punishment_1	_punishment_n_1
